Total Achat,Total Vente,etatAdministratifEtablissement,changementEtatAdministratifEtablissement,activitePrincipaleEtablissement,etatAdministratifUniteLegale,changementEtatAdministratifUniteLegale,categorieJuridiqueUniteLegale,sexeUniteLegale,categorieEntreprise,trancheEffectifsEtablissement,codeCommuneEtablissement,caractereEmployeurEtablissement
0.0,1.0,A,False,50.2Z,A,False,1000,F,PME,00,56099,O
43.0,0.0,F,True,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,F,True,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,F,True,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,F,True,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,47.73Z,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
43.0,0.0,A,False,52.3A,A,False,1000,M,PME,03,59350,O
0.0,4.0,A,False,42.21Z,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,42.21Z,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,42.21Z,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,42.21Z,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,42.21Z,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,42.21Z,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,42.21Z,A,True,1000,M,PME,12,97411,O
0.0,4.0,A,False,43.12A,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,43.12A,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,43.12A,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,43.12A,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,43.12A,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,43.12A,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,43.12A,A,True,1000,M,PME,12,97411,O
0.0,4.0,A,False,41.20B,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,41.20B,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,41.20B,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,41.20B,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,41.20B,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,41.20B,A,False,1000,M,PME,12,97411,O
0.0,4.0,A,False,41.20B,A,True,1000,M,PME,12,97411,O
0.0,3.0,F,True,71.11Z,C,True,1000,M,PME,NN,69381,N
0.0,3.0,F,True,71.11Z,A,False,1000,M,PME,NN,69381,N
0.0,3.0,F,True,71.11Z,A,False,1000,M,PME,NN,69381,N
0.0,3.0,F,True,71.11Z,A,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,C,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,A,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,C,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,A,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,C,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,A,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,C,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,A,False,1000,M,PME,NN,69381,N
0.0,3.0,A,False,74.2A,A,True,1000,M,PME,NN,69381,N
0.0,3.0,A,False,71.11Z,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,71.11Z,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,71.11Z,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,71.11Z,A,True,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,True,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,False,1000,[ND],PME,01,13022,O
0.0,3.0,A,False,74.2A,A,True,1000,[ND],PME,01,13022,O
0.0,10.0,A,False,47.61Z,A,False,1000,M,PME,11,72181,O
0.0,10.0,A,False,47.61Z,A,False,1000,M,PME,11,72181,O
0.0,10.0,A,False,47.61Z,A,False,1000,M,PME,11,72181,O
0.0,10.0,A,False,47.61Z,A,False,1000,M,PME,11,72181,O
0.0,1.0,F,True,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,F,True,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,F,True,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,F,True,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,F,True,49.32Z,A,True,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.32Z,A,True,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.41A,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.41A,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.41A,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.41A,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,49.41A,A,True,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,True,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,False,1000,M,PME,NN,2A142,O
0.0,1.0,A,False,60.2M,A,True,1000,M,PME,NN,2A142,O
0.0,1.0,F,True,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,F,True,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,F,True,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,F,True,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,45.20A,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,1.0,A,False,50.2Z,A,False,1000,M,PME,01,59035,O
0.0,2.0,F,True,49.32Z,C,True,1000,M,PME,01,59178,O
0.0,2.0,F,True,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,F,True,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,F,True,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,C,True,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,C,True,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,49.32Z,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,60.2E,C,True,1000,M,PME,01,59178,O
0.0,2.0,A,False,60.2E,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,60.2E,A,False,1000,M,PME,01,59178,O
0.0,2.0,A,False,60.2E,A,False,1000,M,PME,01,59178,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,01,31555,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,01,31555,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,01,31555,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,01,31555,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,01,31555,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,01,31555,O
0.0,1.0,A,False,52.6E,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,52.6E,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,52.6E,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,52.6E,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,49.32Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,47.89Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,47.89Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,47.89Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,47.89Z,A,False,1000,M,PME,01,71490,O
0.0,1.0,A,False,77.32Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,77.32Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,77.32Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,77.32Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.61Z,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,01.4A,A,False,1000,M,PME,12,29117,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,01,44176,N
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,01,44176,N
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,01,44176,N
0.0,1.0,A,False,81.30Z,A,True,1000,M,PME,01,44176,N
0.0,1.0,A,False,01.4B,A,False,1000,M,PME,01,44176,N
0.0,1.0,A,False,01.4B,A,False,1000,M,PME,01,44176,N
0.0,1.0,A,False,01.4B,A,False,1000,M,PME,01,44176,N
0.0,1.0,A,False,01.4B,A,True,1000,M,PME,01,44176,N
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,01,12174,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,01,12174,O
0.0,1.0,A,False,71.11Z,A,True,1000,M,PME,01,12174,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,01,12174,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,01,12174,O
0.0,1.0,A,False,74.2A,A,True,1000,M,PME,01,12174,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,01,12174,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,01,12174,O
0.0,1.0,A,False,74.2A,A,True,1000,M,PME,01,12174,O
0.0,1.0,A,False,43.34Z,A,False,1000,M,PME,03,97222,O
0.0,1.0,A,False,43.34Z,A,False,1000,M,PME,03,97222,O
0.0,1.0,A,False,43.34Z,A,True,1000,M,PME,03,97222,O
0.0,1.0,A,False,45.4J,A,False,1000,M,PME,03,97222,O
0.0,1.0,A,False,45.4J,A,False,1000,M,PME,03,97222,O
0.0,1.0,A,False,45.4J,A,True,1000,M,PME,03,97222,O
0.0,1.0,A,False,45.4J,A,False,1000,M,PME,03,97222,O
0.0,1.0,A,False,45.4J,A,False,1000,M,PME,03,97222,O
0.0,1.0,A,False,45.4J,A,True,1000,M,PME,03,97222,O
0.0,2.0,F,True,74.10Z,C,True,1000,M,PME,00,49241,O
0.0,2.0,F,True,74.10Z,A,False,1000,M,PME,00,49241,O
0.0,2.0,F,True,74.10Z,A,False,1000,M,PME,00,49241,O
0.0,2.0,F,True,74.10Z,A,True,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.10Z,C,True,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.10Z,A,False,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.10Z,A,False,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.10Z,A,True,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,C,True,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,A,False,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,A,False,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,A,True,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,C,True,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,A,False,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,A,False,1000,M,PME,00,49241,O
0.0,2.0,A,False,74.8K,A,True,1000,M,PME,00,49241,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,71.11Z,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,02,86194,O
0.0,1.0,A,False,74.2A,A,False,1000,M,PME,02,86194,O
0.0,4.0,F,True,74.90A,C,True,1000,M,PME,03,85234,N
0.0,4.0,F,True,74.90A,A,False,1000,M,PME,03,85234,N
0.0,4.0,F,True,74.90A,A,False,1000,M,PME,03,85234,N
0.0,4.0,F,True,74.90A,A,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,C,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,A,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,C,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.90A,A,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,C,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,A,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,C,True,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,A,False,1000,M,PME,03,85234,N
0.0,4.0,A,False,74.2B,A,True,1000,M,PME,03,85234,N
0.0,2.0,A,False,43.21A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,43.21A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,43.21A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,43.21A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,43.21A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,43.21A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,45.3A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,45.3A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,45.3A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,45.3A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,45.3A,A,False,1000,M,PME,02,01266,N
0.0,2.0,A,False,45.3A,A,False,1000,M,PME,02,01266,N
0.0,16.0,F,True,74.30Z,C,True,1000,F,PME,00,78646,O
0.0,16.0,F,True,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,F,True,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,F,True,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,F,True,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.30Z,C,True,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.30Z,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.8F,C,True,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.8F,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.8F,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.8F,A,False,1000,F,PME,00,78646,O
0.0,16.0,A,False,74.8F,A,False,1000,F,PME,00,78646,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,True,1000,M,PME,12,97404,O
0.0,1.0,A,False,01.4B,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,01.4B,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,01.4B,A,True,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,True,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,True,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,False,1000,M,PME,12,97404,O
0.0,1.0,A,False,81.30Z,A,True,1000,M,PME,12,97404,O
0.0,4.0,A,False,71.11Z,A,False,1000,M,PME,01,74031,O
0.0,4.0,A,False,71.11Z,A,False,1000,M,PME,01,74031,O
0.0,4.0,A,False,71.11Z,A,False,1000,M,PME,01,74031,O
0.0,4.0,A,False,74.2A,A,False,1000,M,PME,01,74031,O
0.0,4.0,A,False,74.2A,A,False,1000,M,PME,01,74031,O
0.0,4.0,A,False,74.2A,A,False,1000,M,PME,01,74031,O
0.0,1.0,A,False,90.03A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,90.03A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,90.03A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,90.03A,A,True,1000,M,PME,01,44215,O
0.0,1.0,A,False,90.01Z,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,90.01Z,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,90.01Z,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,90.01Z,A,True,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,True,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,False,1000,M,PME,01,44215,O
0.0,1.0,A,False,92.3A,A,True,1000,M,PME,01,44215,O
0.0,2.0,A,False,71.11Z,A,False,1000,M,PME,01,75120,O
0.0,2.0,A,False,71.11Z,A,False,1000,M,PME,01,75120,O
0.0,2.0,A,False,71.11Z,A,False,1000,M,PME,01,75120,O
0.0,2.0,A,False,71.11Z,A,False,1000,M,PME,01,75120,O
0.0,2.0,A,False,74.2A,A,False,1000,M,PME,01,75120,O
0.0,2.0,A,False,74.2A,A,False,1000,M,PME,01,75120,O
0.0,2.0,A,False,74.2A,A,False,1000,M,PME,01,75120,O
0.0,2.0,A,False,74.2A,A,False,1000,M,PME,01,75120,O
0.0,1.0,A,False,68.20A,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,True,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,True,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,68.20A,A,True,1000,M,PME,01,62770,O
0.0,1.0,A,False,74.1E,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,74.1E,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,74.1E,A,True,1000,M,PME,01,62770,O
0.0,1.0,A,False,74.1E,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,74.1E,A,False,1000,M,PME,01,62770,O
0.0,1.0,A,False,74.1E,A,True,1000,M,PME,01,62770,O
0.0,2.0,A,False,49.41B,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41B,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41B,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41B,A,True,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,True,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,True,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,49.41A,A,True,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,True,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,False,1000,M,PME,01,97411,O
0.0,2.0,A,False,60.2M,A,True,1000,M,PME,01,97411,O
0.0,1.0,F,True,66.22Z,C,True,1000,M,PME,00,65440,O
0.0,1.0,F,True,66.22Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,F,True,66.22Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,F,True,66.22Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,A,False,66.22Z,C,True,1000,M,PME,00,65440,O
0.0,1.0,A,False,66.22Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,A,False,66.22Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,A,False,66.22Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,A,False,67.2Z,C,True,1000,M,PME,00,65440,O
0.0,1.0,A,False,67.2Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,A,False,67.2Z,A,False,1000,M,PME,00,65440,O
0.0,1.0,A,False,67.2Z,A,False,1000,M,PME,00,65440,O
0.0,6.0,F,True,43.34Z,C,True,1000,M,PME,00,69202,O
0.0,6.0,F,True,43.34Z,A,False,1000,M,PME,00,69202,O
0.0,6.0,F,True,43.34Z,A,False,1000,M,PME,00,69202,O
